"_id","id_org","ord","phone","owner","owner_fio"
"272855","3733","1","758218","бухгалтерия",""
"272856","3733","2","755138,755808","проходная",""
"272861","7341","1","97175","гл. врач",""
"272862","7341","2","98185","стационар",""
"272863","7341","3","98189","отделение сестринского ухода",""
"272864","7341","4","54735","отдел кадров",""
"272872","4103","1","533147","",""
"272876","9174","1","515524,514671","",""
"272881","6122","1","21145","начальник",""
"272882","6122","2","24092","приемная",""
"272883","6122","3","22906","оператор по работе с населением",""
"272884","6122","4","21616","бюро ремонта",""
"272885","5286","1","24633,23302","",""
"272886","6235","1","22381","",""
"272887","2535","1","528320","директор",""
"272888","2535","2","528355","гл. бухгалтер","Цховребова Роза Захаровна"
"272889","2535","3","528364","отдел сбыта",""
"272890","552","1","500139","министр, приемная",""
"272891","552","2","533996","1-й заместитель",""
"272892","552","3","544311","заместитель",""
"272893","552","4","545445","гл. бухгалтер",""
"272894","552","5","531497","канцелярия",""
"272895","552","6","535049","отдел телекоммуникаций",""
"272896","10943","1","89284813200","",""
"272899","8628","1","54622","",""
"272900","4790","1","57124","",""
"272907","10858","1","917386,929518,89194278797","",""
"272909","8490","1","533351","",""
"272918","9518","1","89064944060","",""
"272923","10676","1","36100","",""
"272924","2405","1","547474","администратор",""
"272925","2405","2","541551","сауна, бассейн",""
"272926","2405","3","540644","салон красоты",""
"272928","9199","1","49140","",""
"272929","9200","1","27218","",""
"272930","9198","1","45745,45145","",""
"272931","9419","1","22891","",""
"272932","7288","1","31965","",""
"272933","7279","1","537941","",""
"272934","5122","1","773496","",""
"272935","7284","1","752024","начальник",""
"272936","7284","2","88002005055","единая справочная",""
"272937","5118","1","752024,758554","",""
"272938","5144","1","517187","",""
"272939","3204","1","31996","начальник",""
"272940","3204","2","30193","1-й зам. директора",""
"272941","3204","3","30192","гл. механик",""
"272942","3204","4","36817","плановый отдел",""
"272943","3204","5","34490","бухгалтерия",""
"272951","7139","1","537211","начальник",""
"272952","7139","2","536572","специалисты",""
"272954","7294","1","32570","",""
"272955","5030","1","32613","",""
"272956","6270","1","31944","",""
"272961","9671","1","581211,581661","",""
"272962","4576","1","50110","",""
"272977","4605","1","34142","",""
"272981","4608","1","34143","",""
"272983","4628","1","54143","глава АМС",""
"272988","4670","1","512838","",""
"272997","4627","1","56166","",""
"273013","4581","1","92133","глава АМС",""
"273019","7142","1","750410","",""
"273029","4559","1","54106","",""
"273037","8005","1","92920","",""
"273052","1544","1","30825","",""
"273053","7894","1","32098","",""
"273058","6118","1","30424","приемная",""
"273059","6118","2","30561","оператор по работе с населением",""
"273060","6118","3","30450","дежурная АТС",""
"273061","6118","4","30414","пункт приема оплаты",""
"273062","2381","1","532857","заведующий",""
"273063","2381","2","537060","вахта",""
"273078","78","1","528211","директор",""
"273079","78","2","521647","заведующий",""
"273082","4042","1","532232","",""
"273084","3116","1","505167","",""
"273101","9554","1","769990","",""
"273107","11395","1","495985,89014975985,89280739571","",""
"273108","8527","1","535452","",""
"273109","9662","1","89286853511","",""
"273111","8033","1","764510","",""
"273112","11816","1","961693,89288579802","",""
"273114","5698","1","95679","",""
"273115","5700","1","56627","",""
"273120","8621","1","92143","",""
"273123","6143","1","33633,33772","торговый зал",""
"273124","6143","2","34114","бытовая техника",""
"273125","1242","1","518525","",""
"273126","2188","1","539580","",""
"273127","6077","1","34577","",""
"273128","6081","1","46319","",""
"273130","9473","1","89061885828","",""
"273131","414","1","753683","зам. председателя",""
"273132","5776","1","33861","",""
"273133","7089","1","31308,32469","",""
"273134","9283","1","950403","",""
"273140","5933","1","92320","",""
"273141","5994","1","93110","",""
"273142","5955","1","95142","",""
"273143","7983","1","523949","",""
"273145","2378","1","536064","",""
"273148","4520","1","531030","",""
"273150","5075","1","532069,591045","",""
"273161","5949","1","96274","",""
"273162","9243","1","973973","",""
"273171","10522","1","89289300077","",""
"273172","4115","1","758712,89286862222","",""
"273173","72","1","740178","",""
"273174","7822","1","407008,407190","",""
"273176","4244","1","31677","",""
"273179","969","1","516112","",""
"273180","2480","1","524613,442604","",""
"273181","6408","1","579491","",""
"273182","1273","1","744539","",""
"273183","5417","1","32873","",""
"273184","5424","1","31106","",""
"273187","5426","1","35176","",""
"273189","5402","1","93592","",""
"273192","5428","1","690251","",""
"273193","5401","1","92166","",""
"273194","5429","1","44181","",""
"273195","5413","1","56613","",""
"273196","5421","1","57172","",""
"273199","5420","1","25216","",""
"273201","4355","1","31044","",""
"273202","6252","1","49147","",""
"273204","6009","1","52166","",""
"273205","6079","1","31385","",""
"273206","6320","1","50145","",""
"273207","8298","1","51683","секретарь",""
"273208","8298","2","51778","директор",""
"273209","8298","3","51779","отдел сбыта",""
"273210","8298","4","51774","бухгалтерия",""
"273211","8298","5","992906","склад",""
"273212","9677","1","280196","",""
"273213","9678","1","34314","",""
"273214","9679","1","571051","",""
"273215","9680","1","532833","",""
"273228","6321","1","93731","",""
"273229","6027","1","35684","",""
"273230","1921","1","534974","регистратура",""
"273231","1921","2","535289","гл. врач",""
"273232","1921","3","541596","зам. гл. врача",""
"273233","1921","4","547805","бухгалтерия",""
"273234","8044","1","750529,754272","",""
"273239","1039","1","505558","",""
"273241","1916","1","761547,761036","",""
"273243","1174","1","761049,762917","бухгалтерия",""
"273244","1174","2","761632","охрана",""
"273245","5995","1","95103","",""
"273247","6323","1","92533","",""
"273253","1299","1","615518","приемная",""
"273254","1299","2","615630","бухгалтерия",""
"273257","5464","1","32119","",""
"273260","6942","1","755006","",""
"273269","2545","1","530726","директор, приемная",""
"273270","2545","2","530914","заместитель",""
"273271","2545","3","530868","гл. бухгалтер",""
"273272","5956","1","93200","",""
"273273","8041","1","42125,42165","",""
"273274","5201","1","25192","начальник",""
"273275","5201","2","25304","гл. инженер",""
"273276","5201","3","25307","гл. бухгалтер",""
"273277","5151","1","33744","начальник",""
"273278","5151","2","31098","заместитель",""
"273281","2744","1","511280,443854,730028,730029","",""
"273287","2652","1","751057,755130","директор, приемная",""
"273288","2652","2","521133","заместитель",""
"273289","2652","3","528273","бухгалтерия",""
"273290","2652","4","528274,526021","отдел снабжения",""
"273291","2652","5","528447","деревообрабатывающий цех",""
"273292","2652","6","528381","лаборатория",""
