"_id","org_name","org_http","org_email","org_cache_mode","org_parent_id","org_cache_address","org_address_index","org_address_region","org_address_district","org_address_city","org_address_street","org_address_building","org_address_corp","org_address_street2","org_address_building2","org_address_corp2","org_address_other","org_address_x","org_address_y","org_small_name"
"6567","ТЕРРИТОРИАЛЬНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОГО АГЕНТСТВА ПО УПРАВЛЕНИЮ ГОСУДАРСТВЕННЫМ ИМУЩЕСТВОМ РСО-А","","","09 - 18 пер.: 13 - 14 вых.: сб. вс. ","0","г. Владикавказ, ул. Николаева 4 ","362021","1","0","1","59","4","","0","","","","43.049826","44.667879","территориальное управление федерального агентства по управлению государственным имуществом рсо-а"
"6572","ОТДЕЛЕНИЕ СТОМАТОЛОГИИ ПРИ ПОЛИКЛИНИКЕ №1","","","09 - 17 вых.: сб. вс. ","0","г. Владикавказ, ул. Куйбышева 66 пол-ка №1","362025","1","0","1","192","66","","0","","","пол-ка №1","43.031593","44.694089","отделение стоматологии при поликлинике №1"
"6574","ФРЕГАТ","","","08 - 17 пер.: 12 - 13 вых.: сб. вс. ","0","г. Владикавказ, ул. 7-я Промышленная 8 ","","1","0","1","305","8","","0","","","","0.0","0.0","фрегат"
"6575","ГАРАНТТРАНС","www.garanttrans.ru","","пн. - пт. 09 - 18 сб. 10 - 13 вых.: вс. ","0","г. Владикавказ, ул. Баллаева 31 ","362027","1","0","1","181","31","","0","","","","43.033806","44.677172","гаранттранс"
"6577","ГОСУДАРСТВЕННАЯ ЖИЛИЩНАЯ ИНСПЕКЦИЯ РСО-А","","RSO-Jilinspekcia@yandex.ru","09 - 18 пер.: 13 - 14 вых.: сб. вс. ","0","г. Владикавказ, пер. Автобусный 9 ","362021","1","0","1","36","9","","0","","","","43.060177","44.663278","государственная жилищная инспекция рсо-а"
"6578","НЕГА корпорация","","","09 - 20 ","0","Алагирский р-н, г. Алагир, ул. Ч.Басиевой 2 ","","1","5","20","368","2","","0","","","","0.0","0.0","нега корпорация"
"6580","РАДИОЧАСТОТНЫЙ ЦЕНТР ЮЖНОГО ФЕДЕРАЛЬНОГО ОКРУГА ПО РСО-А","","","08 - 17 пер.: 12 - 13 вых.: сб. вс. ","0","г. Владикавказ, пр-т. Коста 75 ","362008","1","0","1","15","75","","0","","","","43.017343","44.674895","радиочастотный центр южного федерального округа по рсо-а"
"6583","ШАНСОН кафе","","","12 - 00 ","0","г. Владикавказ, ул. Чапаева 3 ","362002","1","0","1","90","3","","0","","","","43.045996","44.664023","шансон кафе"
"6584","РЕГИОН 15 автотовары","","15region@inbox.ru","09 - 18 вых.: вс. ","0","г. Владикавказ, ул. Московская 10 ","362043","1","0","1","13","10","","0","","","","43.05903","44.646894","регион 15 автотовары"
"6586","ЭЛЕКТРОСИЛА сервисный центр","","bosch_alania@mail.ru","пн. - пт. 09 - 18 сб. 09 - 14 вых.: вс. ","0","г. Владикавказ, ул. Гвардейская 4 ","362021","1","0","1","43","4","","0","","","","0.0","0.0","электросила сервисный центр"
"6590","ЦЕНТР МЕДИКО-СОЦИАЛЬНО-ПСИХОЛОГИЧЕСКОЙ ПОМОЩИ РЕСПУБЛИКАНСКИЙ МЗ РСО-А","","","круглосуточно","0","г. Владикавказ, ул. Тамаева 49 ","","1","0","1","170","49","","0","","","","43.037655","44.683919","центр медико-социально-психологической помощи республиканский мз рсо-а"
"6596","AFRICANA кафе","","","12 - 23 ","0","г. Владикавказ, ул. Маяковского 22 ","362040","1","0","1","184","22","","0","","","","43.033134","44.681337","africana кафе"
"6597","DIGITAL технический центр","","","10 - 17 ","0","г. Владикавказ, ул. Фрунзе 10 ","362025","1","0","1","244","10","","0","","","","43.030345","44.688655","digital технический центр"
"6598","ДАН кафе","","","пн. - пт. 12 - 23 сб. вс. 14 - 23 ","0","г. Владикавказ, ул. Баллаева 16 ","362040","1","0","1","181","16","","0","","","","43.032626","44.678008","дан кафе"
"6599","DALI","","dali_salvador@inbox.ru","10 - 18 вых.: вс. ","0","г. Владикавказ, ул. Леваневского 277 а ТЦ =Люкс=","","1","0","1","28","277 а","","0","","","ТЦ =Люкс=","43.052996","44.647124","dali"
"6606","РОДИЛЬНОЕ ОТДЕЛЕНИЕ ПРИ НУЗ ОАО =РЖД=","","","08 - 16 ","4041","г. Владикавказ, ул. Чкалова 16 ","362002","1","0","1","174","16","","0","","","","43.042462","44.67937","родильное отделение при нуз оао =ржд="
"6607","ИНТЕР-ЗЕБРА центр информационных технологий","","arthur@interdengi.ru","10:30 - 18:30 пер.: 14 - 15 вых.: вс. ","0","г. Владикавказ, ул. Куйбышева 15 ","362040","1","0","1","192","15","","0","","","","43.031049","44.683793","интер-зебра центр информационных технологий"
"6608","СОМ склад","","","пн. - пт. 09 - 18 пер.: 13 - 14 сб. 09 - 17 вых.: вс. ","1373","г. Владикавказ, ул. Тельмана 72 ","362013","1","0","1","67","72","","0","","","","43.068976","44.67651","сом склад"
"6609","ФОНД КУЛЬТУРЫ РСО-АЛАНИЯ","","fondalania@mail.ru","10 - 18 вых.: вс. ","0","г. Владикавказ, ул. Никитина 21 ","362040","1","0","1","186","21","","0","","","","43.034112","44.680801","фонд культуры рсо-алания"
"6612","PIZZA & COFFEE","","","10 - 22 ","0","г. Владикавказ, ул. Пожарского 10 ","362021","1","0","1","62","10","","0","","","","43.058227","44.666617","pizza & coffee"
"6614","ГАЗ ПРО БУТ","","","круглосуточно","0","г. Владикавказ, ул. Ставропольская 11 ","362002","1","0","1","322","11","","0","","","","0.0","0.0","газ про бут"
"6616","KENDA автошины","","","09 - 18 вых.: вс. ","0","г. Владикавказ, пр-т. Ген.Доватора 65 ","362020","1","0","1","4","65","","0","","","","43.031972","44.649993","kenda автошины"
"6617","СФЕРА фирма","www.vladsfera.ru","","09 - 17 пер.: 13 - 14 вых.: сб. вс. ","0","г. Владикавказ, ул. Гастелло /ул. Гадиева 65 ","362040","1","0","1","101","","","118","65","","","43.019761","44.666667","сфера фирма"
"6618","МЕБЕЛЬ НА ЗАКАЗ","","","пн. - пт. 08 - 17 сб. 08 - 13 вых.: вс. ","0","г. Владикавказ, ул. Бр.Щукиных 63 3 ","362027","1","0","1","236","63","3","0","","","","43.033313","44.705728","мебель на заказ"
"6619","НАШ ДОМ магазин","","","пн. - пт. 09 - 18 пер.: 13 - 14 сб. 09 - 16 вых.: вс. ","0","г. Владикавказ, ул. Тельмана 10 ","362021","1","0","1","67","10","","0","","","","43.049939","44.67169","наш дом магазин"
"6625","ОКНОПАРК","www.expert.poisk.ru","","09 - 18 вых.: вс. ","0","г. Владикавказ, ул. Х.Мамсурова 36 ","362002","1","0","1","280","36","","0","","","","43.036663","44.656212","окнопарк"
"6626","СПЕЦАВТОМАТИКА","","","пн. - пт. 09 - 18 сб. 09 - 14 вых.: вс. ","0","г. Владикавказ, ул. Калинина 1 ","362020","1","0","1","10","1","","0","","","","43.042704","44.655913","спецавтоматика"
"6629","УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ ПО РСО-А Моздокский район","","","пн. 09 - 18 вт. 11 - 20 ср. - сб. 09 - 18 вых.: вс. ","3302","Моздокский р-н, г. Моздок, ул. Садовая 49 а ","","1","4","29","343","49 а","","0","","","","0.0","0.0","управление федеральной службы государственной регистрации, кадастра и картографии по рсо-а моздокский район"
"6634","СТИЛЬ база","","","08 - 17 вых.: вс. ","4141","г. Владикавказ, ул. Ставропольская 6 ","362002","1","0","1","322","6","","0","","","","0.0","0.0","стиль база"
"6635","ИКАР магазин","","","пн. - пт. 09 - 17 сб. 09 - 13 вых.: вс. ","0","г. Владикавказ, ул. Ардонская 34 ","362008","1","0","1","96","34","","0","","","","43.017707","44.673645","икар магазин"
"6636","ОСЕТИЯ-ОКНА","","","08 - 20 вых.: вс. ","0","г. Владикавказ, ул. Маркова 93 /ул. О.Кошевого 73 ","362002","1","0","1","165","93","","292","73","","","43.045182","44.677235","осетия-окна"
"6637","ПЧЕЛКА стройцентр","","","09 - 17 ","0","г. Владикавказ, ул. Чапаева 68 ","362035","1","0","1","90","68","","0","","","","43.047471","44.674165","пчелка стройцентр"
"6640","ФАЛЛОЙ","","","10 - 17 вых.: вс. ","0","г. Владикавказ, ул. Леваневского 277 а р-к =Крытый=","362035","1","0","1","28","277 а","","0","","","р-к =Крытый=","43.052999","44.647125","фаллой"
"6643","ВЕРШИНА база","","","пн. - пт. 08 - 17 пер.: 12 - 13 сб. 08 - 15 вых.: вс. ","203","г. Владикавказ, ул. 5-я Промышленная 2 б ","362013","1","0","1","306","2 б","","0","","","","0.0","0.0","вершина база"
"6645","WELCOME","www.welcome15.ru","","","0","г. Владикавказ, ","362040","1","0","1","0","","","0","","","","0.0","0.0","welcome"
"6649","ЛЕСТНИЦЫ И ОГРАЖДЕНИЯ","www.vladlestn.narod.ru","","09 - 19 ","0","г. Владикавказ, ","","1","0","1","0","","","0","","","","0.0","0.0","лестницы и ограждения"
"6650","БИК","","bik-ooo@mail.ru","09 - 17 пер.: 12 - 13 вых.: сб. вс. ","0","г. Владикавказ, ул. Ларионова 19 ","362003","1","0","1","109","19","","0","","","","43.028247","44.670111","бик"
"6651","МАГАЗИН №6","","","09 - 18 ","0","г. Владикавказ, ул. Пушкинская 43 р-к =Привоз=","362025","1","0","1","260","43","","0","","","р-к =Привоз=","43.034194","44.696759","магазин №6"
"6654","МИР КРОВЛИ","","","09 - 18 вых.: вс. ","0","г. Владикавказ, ул. Тельмана 16 ","362021","1","0","1","67","16","","0","","","","43.052437","44.671693","мир кровли"
"6657","КЛАССИК салон мебели","","klassik54@mail.ru","10 - 19 ","0","г. Владикавказ, пр-т. Коста 217 ","362048","1","0","1","15","217","","0","","","","43.036718","44.662765","классик салон мебели"
"6658","КУХНИ МАРИЯ","","","пн. - пт. 10 - 19 сб. 10 - 18 вых.: вс. ","0","г. Владикавказ, пр-т. Ген.Доватора 254 а ","362027","1","0","1","4","254 а","","0","","","","43.045534","44.641415","кухни мария"
"6659","УНН ХОЛДИНГ","","unn@bk.ru","10 - 18 пер.: 13 - 14 вых.: вс. ","0","г. Владикавказ, ул. З.Калоева 406 ","362031","1","0","1","20","406","","0","","","","43.045282","44.65429","унн холдинг"
"6663","РЕГИОНСНАБ ТД","","","пн. - пт. 08:30 - 18:00 сб. 08:30 - 14:00 вых.: вс. ","0","г. Владикавказ, ул. Тургеневская 368 /ул. Краснодонская 23 ","362035","1","0","1","114","368","","26","23","","","43.0482","44.650638","регионснаб тд"
"6666","БОРА-МЕБЕЛЬ","","","пн. - пт. 09 - 18 сб. 09 - 15 вых.: вс. ","0","г. Владикавказ, ул. 5-я Промышленная 1 ","362013","1","0","1","306","1","","0","","","","0.0","0.0","бора-мебель"
"6667","ШКАФЫ-КУПЕ","","","10 - 17 вых.: сб. вс. ","0","г. Владикавказ, ш. Карцинское 9 ","362027","1","0","1","231","9","","0","","","","0.0","0.0","шкафы-купе"
"6670","ЭСКАДА","","","пн. - пт. 09 - 17 сб. 09 - 13 вых.: вс. ","0","г. Владикавказ, ул. Иристонская 86 ","362013","1","0","1","46","86","","0","","","","0.0","0.0","эскада"
